Machine_ID,Temprature,Run_Time,Downtime_Flag
M18441,301.8,396,0
L50762,301.8,356,0
L50763,301.8,428,0
L50764,301.8,189,0
L50765,301.9,391,0
L50766,301.8,308,0
H33001,301.8,450,0
M18448,301.7,283,0
L50769,301.7,184,0
L50770,301.8,250,0
M18451,301.7,381,0
H33006,301.6,302,0
M18453,301.6,282,0
M18454,301.6,142,0
L50775,301.6,155,0
L50776,301.7,155,0
M18457,301.7,174,0
L50778,301.7,202,0
H33013,301.7,116,0
L50780,301.7,375,0
L50781,301.7,447,0
M18462,301.7,204,0
L50783,301.7,160,0
L50784,301.8,477,0
L50785,301.7,261,0
L50786,301.7,166,0
L50787,301.6,169,0
M18468,301.7,217,0
M18469,301.7,175,0
M18470,301.7,467,0
L50791,301.7,383,1
L50792,301.7,131,0
L50793,301.7,299,0
L50794,301.8,322,0
M18475,301.8,490,0
M18476,301.8,345,0
L50797,301.8,289,0
L50798,301.9,244,0
L50799,301.9,134,0
H33034,301.9,387,0
L50801,301.9,303,0
L50802,302,210,0
M18483,302,107,0
M18484,302,327,0
M18485,302.1,307,0
M18486,302.2,364,0
L50807,302.2,369,0
L50808,302.2,184,0
L50809,302.1,266,0
L50810,302,243,0
M18491,302.1,268,0
L50812,302.1,135,0
M18493,302.2,278,0
L50814,302.2,494,0
M18495,302.1,450,0
L50816,302.2,451,0
M18497,302.2,148,0
M18498,302.3,126,0
L50819,302.4,161,0
H33054,302.4,448,0
L50821,302.3,157,0
L50822,302.3,360,0
L50823,302.3,279,0
L50824,302.2,418,0
L50825,302.2,164,0
M18506,302.2,299,0
L50827,302.2,132,0
M18508,302.2,276,0
L50829,302.2,137,0
L50830,302.1,170,0
L50831,302.1,349,0
M18512,302.1,292,0
L50833,302.1,251,0
L50834,302.1,455,0
L50835,302.1,265,0
M18516,302.1,277,0
L50837,302.1,431,0
M18518,302.2,405,0
M18519,302.2,356,0
L50840,302.3,375,0
M18521,302.3,129,0
M18522,302.3,395,0
M18523,302.3,463,0
M18524,302.3,218,0
M18525,302.4,157,0
M18526,302.3,499,0
L50847,302.3,108,0
L50848,302.3,405,0
L50849,302.4,479,0
L50850,302.3,449,0
M18531,302.3,120,0
L50852,302.3,462,0
H33087,302.3,482,0
L50854,302.2,499,0
M18535,302.1,431,0
M18536,302.2,370,0
M18537,302.3,456,0
L50858,302.2,494,0
L50859,302.2,349,0
L50860,302.2,407,0
M18541,302.1,387,0
L50862,302.1,286,0
M18543,302,353,0
L50864,302,222,1
M18545,301.9,442,0
L50866,302,171,0
M18547,302,342,0
L50868,302,110,0
L50869,302.1,101,0
L50870,302.1,226,0
L50871,302.1,373,0
L50872,302.1,466,0
L50873,302.1,212,0
M18554,302.1,447,0
L50875,302.2,292,1
L50876,302.1,333,0
L50877,302.2,181,0
H33112,302.2,474,0
L50879,302.2,397,0
L50880,302.1,469,0
L50881,302.1,112,0
L50882,302,252,0
M18563,302,485,0
M18564,302,168,0
M18565,302,345,0
L50886,302,160,0
M18567,302.1,158,0
L50888,302.1,444,0
L50889,302.2,330,0
L50890,302.2,492,0
L50891,302.2,174,0
L50892,302.3,454,0
L50893,302.3,445,0
M18574,302.3,168,0
M18575,302.4,458,0
L50896,302.3,477,0
H33131,302.3,115,0
L50898,302.4,247,0
L50899,302.4,483,0
M18580,302.4,424,0
M18581,302.2,380,0
L50902,302.2,113,0
L50903,302.3,298,0
M18584,302.3,286,0
H33139,302.3,427,0
M18586,302.3,498,0
L50907,302.3,407,0
L50908,302.3,154,0
M18589,302.4,478,0
M18590,302.3,402,0
M18591,302.2,405,0
M18592,302.2,289,0
L50913,302.2,349,0
M18594,302.2,120,0
M18595,302.2,340,0
H33150,302.2,140,0
L50917,302.2,146,0
M18598,302.3,392,0
M18599,302.2,336,0
L50920,302.3,325,0
L50921,302.4,339,0
L50922,302.4,419,0
L50923,302.5,111,0
L50924,302.5,331,0
L50925,302.6,117,0
H33160,302.5,336,0
L50927,302.5,401,0
L50928,302.5,500,0
L50929,302.4,313,0
L50930,302.3,379,0
L50931,302.4,124,0
H33166,302.3,401,0
L50933,302.2,365,0
L50934,302.3,223,0
L50935,302.3,129,0
L50936,302.3,325,0
M18617,302.2,400,0
M18618,302.2,361,0
L50939,302.3,114,0
L50940,302.3,240,1
M18621,302.4,494,0
M18622,302.3,182,0
L50943,302.3,292,0
L50944,302.4,417,0
M18625,302.4,342,0
L50946,302.3,305,0
L50947,302.3,325,0
L50948,302.2,266,0
M18629,302.2,309,0
L50950,302.3,153,0
M18631,302.3,278,0
L50952,302.4,328,0
M18633,302.4,445,0
M18634,302.4,391,0
H33189,302.5,408,0
L50956,302.5,448,0
M18637,302.4,249,0
M18638,302.4,245,0
L50959,302.3,109,0
L50960,302.4,455,0
L50961,302.3,229,0
L50962,302.2,107,0
H33197,302.2,189,0
L50964,302.2,464,0
L50965,302.3,447,0
L50966,302.3,305,0
L50967,302.3,440,1
L50968,302.3,447,0
L50969,302.3,239,0
L50970,302.3,280,0
L50971,302.3,339,0
L50972,302.3,412,0
L50973,302.3,361,1
M18654,302.2,393,0
M18655,302.1,394,0
M18656,302.1,230,0
L50977,302.1,142,0
L50978,302.1,450,0
L50979,302.2,436,0
M18660,302.1,203,0
M18661,302.2,416,0
M18662,302.2,441,0
L50983,302.2,406,0
L50984,302.3,289,0
M18665,302.4,409,0
M18666,302.3,413,1
M18667,302.3,202,0
M18668,302.3,266,0
L50989,302.2,302,0
M18670,302.2,284,0
M18671,302.1,497,0
L50992,302,443,0
L50993,302,284,0
M18674,302.1,301,1
L50995,302.2,477,0
L50996,302.1,309,0
M18677,302.1,113,0
L50998,302.1,447,0
L50999,302.2,365,0
L51000,302.3,113,0
L51001,302.3,169,0
M18682,302.4,128,0
M18683,302.3,208,0
L51004,302.3,391,0
H33239,302.2,430,0
H33240,302.3,217,0
M18687,302.4,270,0
M18688,302.3,172,0
H33243,302.3,339,1
L51010,302.3,180,0
M18691,302.3,297,0
M18692,302.2,155,0
M18693,302.3,119,0
M18694,302.3,156,0
M18695,302.3,393,0
L51016,302.4,309,0
L51017,302.4,429,0
L51018,302.4,246,0
M18699,302.3,306,0
L51020,302.4,360,0
L51021,302.4,485,0
L51022,302.5,237,0
L51023,302.5,411,0
L51024,302.4,181,0
L51025,302.3,488,0
L51026,302.3,296,0
M18707,302.3,142,0
L51028,302.3,173,0
L51029,302.3,301,0
M18710,302.3,377,0
H33265,302.2,409,0
L51032,302.3,482,0
L51033,302.4,459,0
L51034,302.4,402,1
H33269,302.4,319,0
M18716,302.4,131,0
H33271,302.4,404,0
L51038,302.5,435,0
L51039,302.6,286,0
L51040,302.6,346,0
M18721,302.5,469,0
H33276,302.5,486,0
L51043,302.5,489,0
M18724,302.5,447,0
H33279,302.6,187,1
L51046,302.6,282,0
M18727,302.7,462,1
M18728,302.7,349,0
L51049,302.7,264,0
L51050,302.7,130,0
M18731,302.7,442,0
L51052,302.7,202,0
L51053,302.6,447,0
L51054,302.6,199,0
L51055,302.6,252,0
L51056,302.6,392,0
H33291,302.6,299,0
L51058,302.6,183,0
M18739,302.6,473,0
L51060,302.5,308,0
L51061,302.5,184,0
L51062,302.5,348,0
M18743,302.4,169,0
H33298,302.5,438,0
L51065,302.5,220,0
L51066,302.4,103,0
L51067,302.4,234,0
L51068,302.3,278,0
L51069,302.4,369,0
L51070,302.3,473,0
L51071,302.2,298,0
M18752,302.3,169,0
L51073,302.3,410,0
M18754,302.3,264,0
M18755,302.3,391,0
M18756,302.2,218,0
M18757,302.2,424,0
M18758,302.1,170,0
M18759,302.1,290,0
M18760,302.1,166,0
H33315,302.2,454,0
L51082,302.2,448,0
H33317,302.2,409,0
H33318,302.2,476,0
M18765,302.2,218,0
L51086,302.3,133,0
M18767,302.3,412,0
L51088,302.3,349,0
H33323,302.3,314,0
L51090,302.4,361,0
M18771,302.3,196,0
L51092,302.4,257,0
M18773,302.4,351,0
L51094,302.5,291,0
L51095,302.5,116,0
L51096,302.6,136,0
L51097,302.6,247,0
M18778,302.5,315,0
H33333,302.5,407,0
L51100,302.6,164,0
L51101,302.7,225,0
M18782,302.6,466,0
M18783,302.6,442,0
M18784,302.5,426,0
L51105,302.6,281,0
L51106,302.6,498,0
H33341,302.7,308,0
L51108,302.6,272,1
M18789,302.7,424,0
M18790,302.6,226,0
M18791,302.7,479,0
L51112,302.6,382,0
L51113,302.6,400,0
M18794,302.6,258,0
M18795,302.6,372,1
L51116,302.5,369,0
L51117,302.5,489,0
L51118,302.5,283,0
L51119,302.5,146,0
L51120,302.3,134,0
L51121,302.2,450,0
M18802,302.2,290,0
L51123,302.3,103,1
L51124,302.2,309,0
L51125,302.2,167,0
M18806,302.2,157,0
H33361,302.2,273,0
M18808,302.2,431,0
L51129,302.3,473,0
L51130,302.3,324,0
M18811,302.3,330,0
L51132,302.3,440,0
M18813,302.3,331,0
M18814,302.3,204,0
L51135,302.3,224,0
M18816,302.3,488,0
L51137,302.2,223,0
L51138,302.2,235,0
M18819,302.2,347,0
L51140,302.2,495,0
M18821,302.2,164,0
L51142,302.4,126,0
H33377,302.3,498,0
M18824,302.3,119,0
L51145,302.3,126,0
L51146,302.3,373,0
M18827,302.3,113,0
M18828,302.3,351,0
L51149,302.3,301,0
M18830,302.3,296,0
H33385,302.2,328,0
L51152,302.3,144,0
L51153,302.3,226,0
L51154,302.4,207,0
H33389,302.4,350,0
H33390,302.3,113,0
M18837,302.2,240,0
L51158,302.2,134,0
L51159,302.3,393,0
M18840,302.2,454,0
M18841,302.2,286,0
L51162,302.2,321,0
L51163,302.2,342,0
L51164,302.3,339,0
L51165,302.3,493,0
M18846,302.2,364,0
M18847,302.3,126,0
L51168,302.2,312,0
L51169,302.2,244,0
H33404,302.2,308,0
L51171,302.3,288,0
L51172,302.3,241,0
L51173,302.3,273,0
L51174,302.3,268,0
L51175,302.3,369,0
M18856,302.3,116,0
L51177,302.2,157,0
L51178,302.1,294,0
L51179,302,426,0
L51180,302.1,167,0
H33415,302.1,408,0
L51182,302.1,442,1
L51183,302.1,381,0
L51184,302,324,0
M18865,302,424,0
L51186,302.1,208,0
L51187,302.1,343,0
M18868,302.2,418,0
L51189,302.2,189,0
M18870,302.1,224,0
L51191,302.2,315,0
M18872,302.2,261,0
M18873,302.2,435,0
L51194,302.1,376,0
L51195,302.1,375,0
L51196,302.1,178,0
L51197,302,484,0
M18878,302,246,0
M18879,302,381,0
L51200,302.1,187,0
H33435,302.1,346,0
L51202,302.1,121,0
L51203,302.1,470,0
M18884,302.1,100,1
H33439,302.1,119,0
M18886,302.1,433,0
L51207,302,411,0
L51208,302,482,0
H33443,302,199,0
L51210,302,289,0
L51211,302,307,0
L51212,302,218,1
L51213,302.1,133,0
L51214,302,105,1
L51215,302,198,0
L51216,302,147,0
M18897,302,204,0
L51218,302,446,0
L51219,301.9,226,0
L51220,302,305,0
L51221,302,265,0
L51222,302,438,0
M18903,302,310,0
M18904,301.9,436,1
M18905,301.8,176,0
M18906,301.9,357,0
L51227,301.9,220,0
L51228,301.9,223,1
L51229,301.8,243,0
L51230,301.8,489,0
L51231,301.8,446,0
M18912,301.9,134,0
M18913,301.9,460,0
M18914,301.9,241,0
L51235,302,393,0
L51236,301.9,214,0
L51237,302,325,0
M18918,302,210,0
L51239,301.9,486,0
M18920,302,203,0
L51241,301.9,369,0
L51242,302,489,0
L51243,302,413,0
L51244,301.9,487,0
M18925,301.9,340,0
M18926,301.9,498,0
L51247,301.9,213,0
L51248,301.9,378,0
M18929,301.9,425,0
L51250,302,316,0
L51251,301.9,127,1
L51252,301.9,494,0
M18933,301.9,275,0
L51254,302,277,0
L51255,302,286,0
M18936,302,364,0
L51257,302,484,0
H33492,302.1,105,1
L51259,302,150,0
L51260,302,181,1
L51261,302,389,1
L51262,302,106,0
M18943,302,218,0
L51264,302,339,0
H33499,302,437,0
L51266,302,265,0
L51267,301.9,455,1
L51268,301.9,422,0
M18949,301.9,446,0
L51270,302,270,0
M18951,302,366,0
H33506,302,327,0
M18953,302,374,0
L51274,302,271,0
H33509,302,319,0
L51276,301.9,149,1
L51277,301.9,173,0
L51278,302,423,0
L51279,302,438,0
L51280,302,415,0
L51281,301.9,220,0
L51282,302,164,0
L51283,302,341,0
L51284,302.1,103,0
L51285,302,157,0
L51286,301.9,410,0
L51287,302,474,0
L51288,301.9,144,0
M18969,301.9,101,0
L51290,302,114,0
M18971,302,276,0
H33526,301.9,461,0
L51293,302,413,0
L51294,302,247,0
H33529,302,122,0
M18976,302,247,0
L51297,301.9,258,1
L51298,302,361,0
L51299,302.1,400,1
M18980,302.1,335,1
M18981,302.1,138,1
L51302,302.2,257,0
M18983,302.1,384,0
L51304,302.1,428,0
L51305,302.1,300,0
M18986,302,478,0
H33541,302,114,0
L51308,301.9,178,0
M18989,301.8,417,0
L51310,301.9,467,1
L51311,301.9,339,0
M18992,301.8,443,0
L51313,301.8,373,0
L51314,301.8,377,0
M18995,301.7,200,0
L51316,301.7,259,0
L51317,301.7,413,0
L51318,301.7,375,1
H33553,301.7,422,0
L51320,301.7,230,1
H33555,301.7,447,0
L51322,301.7,179,0
L51323,301.7,160,0
L51324,301.8,349,0
M19005,301.8,212,0
L51326,301.8,329,0
L51327,301.9,120,0
L51328,301.9,353,0
L51329,301.9,273,0
L51330,301.9,178,0
M19011,301.9,164,1
M19012,302,250,0
M19013,302,293,1
M19014,302,416,0
L51335,302,276,1
M19016,302,499,0
L51337,302,344,1
L51338,301.9,350,0
M19019,302,382,0
M19020,302,387,0
H33575,301.9,372,0
L51342,302,215,0
L51343,302.1,281,0
L51344,302.2,194,1
M19025,302.2,174,0
H33580,302.3,216,0
M19027,302.3,175,0
L51348,302.2,370,0
L51349,302.1,216,0
M19030,302.2,247,1
M19031,302.2,155,0
L51352,302.2,159,0
M19033,302.2,298,1
L51354,302.3,235,0
L51355,302.3,214,0
M19036,302.3,285,0
L51357,302.5,407,0
L51358,302.5,335,0
L51359,302.4,477,1
L51360,302.4,399,0
M19041,302.4,246,0
L51362,302.4,290,1
L51363,302.3,106,0
L51364,302.2,137,1
L51365,302.2,392,1
M19046,302.2,306,0
M19047,302.2,275,0
M19048,302.3,450,0
L51369,302.4,423,0
H33604,302.4,334,0
L51371,302.4,255,0
M19052,302.5,175,0
L51373,302.4,298,0
L51374,302.4,188,0
L51375,302.5,181,0
M19056,302.5,329,0
L51377,302.4,168,0
M19058,302.4,122,0
M19059,302.5,247,0
L51380,302.5,230,0
L51381,302.4,363,0
L51382,302.4,416,0
M19063,302.3,318,0
M19064,302.3,218,0
L51385,302.3,310,0
M19066,302.3,413,0
M19067,302.3,478,1
M19068,302.3,320,0
M19069,302.2,475,0
L51390,302.1,123,0
L51391,302.1,248,1
M19072,302,353,0
L51393,302.1,421,0
L51394,301.9,487,0
M19075,302,102,0
L51396,301.9,156,0
L51397,301.9,377,0
M19078,302,214,0
L51399,301.9,500,0
M19080,301.9,206,0
L51401,301.9,314,0
M19082,302,427,0
L51403,302,258,0
L51404,302,376,0
L51405,302.1,172,1
L51406,302.1,184,0
L51407,302.2,286,0
L51408,302.2,285,0
M19089,302.2,248,0
L51410,302.2,308,0
L51411,302.2,125,0
L51412,302.2,379,0
M19093,302.2,424,0
H33648,302.2,293,0
L51415,302.2,387,0
L51416,302.2,255,0
L51417,302.2,414,0
M19098,302.3,471,0
L51419,302.3,186,0
L51420,302.4,357,0
L51421,302.4,448,0
L51422,302.4,162,0
M19103,302.4,210,0
L51424,302.4,447,0
M19105,302.6,338,0
L51426,302.6,448,0
L51427,302.6,364,1
L51428,302.6,434,0
L51429,302.5,277,1
L51430,302.6,115,0
H33665,302.5,274,1
H33666,302.6,138,0
M19113,302.6,147,1
L51434,302.6,188,1
M19115,302.5,491,0
M19116,302.6,217,0
M19117,302.6,252,0
M19118,302.7,227,1
L51439,302.7,186,0
H33674,302.7,153,0
L51441,302.7,364,0
L51442,302.6,470,0
L51443,302.6,225,0
M19124,302.6,107,0
L51445,302.6,195,0
L51446,302.7,488,0
L51447,302.6,491,0
L51448,302.7,217,0
L51449,302.6,319,0
L51450,302.6,120,1
L51451,302.6,179,0
L51452,302.5,466,0
L51453,302.6,483,0
L51454,302.4,351,0
M19135,302.4,142,0
M19136,302.2,450,0
L51457,302.2,360,0
L51458,302,109,0
L51459,302,277,1
L51460,302.1,358,0
L51461,302,253,0
L51462,301.9,474,1
M19143,301.8,232,1
L51464,301.8,255,0
L51465,301.7,306,1
M19146,301.7,195,0
M19147,301.7,450,0
M19148,301.7,217,0
M19149,301.8,185,0
L51470,301.8,141,0
L51471,301.8,391,0
M19152,301.8,137,1
L51473,301.8,440,0
M19154,301.7,208,0
L51475,301.8,174,0
L51476,301.8,497,1
M19157,301.8,401,0
M19158,301.8,174,0
L51479,301.7,114,0
M19160,301.7,409,0
L51481,301.7,171,0
L51482,301.7,466,0
L51483,301.7,283,0
L51484,301.6,118,0
L51485,301.6,125,0
L51486,301.6,162,0
L51487,301.4,490,1
H33722,301.4,452,0
M19169,301.3,396,0
L51490,301.4,193,0
M19171,301.5,166,0
L51492,301.5,291,0
L51493,301.4,271,0
H33728,301.4,413,0
M19175,301.4,472,0
L51496,301.5,349,0
M19177,301.5,363,0
L51498,301.5,465,0
M19179,301.6,357,0
L51500,301.7,279,0
L51501,301.7,397,0
M19182,301.7,256,0
L51503,301.8,389,1
L51504,301.7,377,0
L51505,301.6,220,0
L51506,301.6,357,1
H33741,301.7,348,0
L51508,301.6,314,1
L51509,301.6,449,0
L51510,301.5,429,0
M19191,301.6,315,0
M19192,301.7,482,0
L51513,301.6,104,0
L51514,301.6,159,0
L51515,301.7,281,0
H33750,301.6,135,0
L51517,301.6,164,0
L51518,301.6,141,0
L51519,301.7,437,0
M19200,301.7,199,0
L51521,301.7,206,0
M19202,301.7,112,1
L51523,301.7,263,0
H33758,301.8,482,0
M19205,301.8,211,0
L51526,301.8,195,0
H33761,301.9,224,0
L51528,301.9,363,0
L51529,301.9,237,0
M19210,301.9,417,0
L51531,301.8,154,0
L51532,301.9,362,0
M19213,302,350,1
L51534,302,425,0
H33769,302,284,1
L51536,302,457,0
L51537,302,111,0
H33772,302,299,0
M19219,302.1,142,0
L51540,302.1,106,0
M19221,302.1,397,1
L51542,302.1,331,0
H33777,302.1,103,0
H33778,302.1,160,0
L51545,302,415,0
L51546,302,107,0
H33781,302,476,0
L51548,302,495,0
H33783,302,377,0
L51550,302,410,1
L51551,302,144,0
M19232,301.9,382,0
M19233,301.9,382,0
L51554,302,313,0
L51555,302,209,0
M19236,301.9,102,0
M19237,301.8,259,0
M19238,301.9,442,0
M19239,301.8,152,0
L51560,301.9,344,0
L51561,301.9,364,0
L51562,301.8,272,0
L51563,301.7,494,1
L51564,301.8,351,0
L51565,301.8,174,1
L51566,301.9,148,0
L51567,302,385,0
L51568,302,191,0
M19249,302.1,267,1
M19250,302.2,453,0
M19251,302.2,231,1
L51572,302.2,345,0
M19253,302.2,469,0
L51574,302.2,413,0
L51575,302.3,124,0
H33810,302.3,268,0
L51577,302.4,215,0
M19258,302.3,386,0
L51579,302.3,347,0
L51580,302.3,467,1
H33815,302.2,257,0
H33816,302.3,461,0
L51583,302.3,370,0
M19264,302.4,498,0
L51585,302.4,108,1
L51586,302.5,113,1
L51587,302.3,332,0
L51588,302.4,168,0
M19269,302.4,348,1
L51590,302.5,199,0
L51591,302.5,201,0
L51592,302.6,493,0
M19273,302.7,420,0
L51594,302.7,147,0
L51595,302.6,190,0
M19276,302.6,425,0
L51597,302.6,135,1
L51598,302.6,183,0
M19279,302.6,464,1
H33834,302.6,469,0
L51601,302.6,113,1
M19282,302.6,268,0
M19283,302.6,114,0
M19284,302.6,219,0
L51605,302.5,119,0
L51606,302.6,312,0
M19287,302.4,399,1
L51608,302.4,323,0
M19289,302.3,351,0
H33844,302.3,138,0
H33845,302.3,284,0
L51612,302.4,217,0
H33847,302.4,313,0
L51614,302.4,143,0
L51615,302.3,491,1
M19296,302.4,344,0
L51617,302.4,174,0
L51618,302.4,183,0
M19299,302.4,454,0
L51620,302.5,400,0
L51621,302.5,272,1
L51622,302.5,383,0
L51623,302.5,303,0
L51624,302.4,271,0
L51625,302.5,460,0
L51626,302.5,382,0
M19307,302.5,194,0
L51628,302.4,351,1
M19309,302.4,198,1
L51630,302.5,225,0
L51631,302.5,243,0
M19312,302.5,348,0
L51633,302.4,186,0
L51634,302.4,424,0
H33869,302.4,302,0
L51636,302.3,204,0
M19317,302.5,458,0
L51638,302.6,279,0
L51639,302.6,201,0
L51640,302.6,296,0
L51641,302.7,200,0
L51642,302.7,477,1
L51643,302.8,349,0
L51644,302.8,470,0
L51645,302.8,450,0
L51646,302.8,137,0
L51647,302.8,264,0
L51648,302.7,352,0
L51649,302.7,444,1
L51650,302.7,203,0
L51651,302.8,321,0
L51652,302.7,340,0
L51653,302.7,258,0
L51654,302.7,437,0
L51655,302.7,227,1
L51656,302.6,331,0
L51657,302.6,285,0
L51658,302.5,396,0
L51659,302.6,220,0
H33894,302.7,341,1
M19341,302.6,145,0
H33896,302.7,322,0
L51663,302.7,421,0
M19344,302.6,136,0
L51665,302.7,375,0
M19346,302.6,234,0
L51667,302.5,249,0
M19348,302.5,453,0
L51669,302.5,306,0
L51670,302.5,177,0
H33905,302.6,212,0
M19352,302.6,323,0
L51673,302.7,393,0
H33908,302.6,115,0
L51675,302.6,133,1
M19356,302.5,322,0
L51677,302.5,317,0
H33912,302.6,250,0
H33913,302.6,199,0
L51680,302.6,260,0
L51681,302.5,110,1
L51682,302.4,203,0
M19363,302.5,417,0
L51684,302.4,200,0
L51685,302.4,402,0
M19366,302.4,291,0
L51687,302.4,255,0
L51688,302.4,270,0
L51689,302.4,101,0
L51690,302.4,227,1
L51691,302.5,238,0
M19372,302.5,400,0
L51693,302.4,255,0
L51694,302.4,149,0
L51695,302.5,366,0
L51696,302.5,360,0
L51697,302.4,158,0
L51698,302.4,133,0
L51699,302.4,478,0
L51700,302.4,220,0
L51701,302.4,217,0
M19382,302.5,349,0
L51703,302.5,422,0
M19384,302.5,474,0
M19385,302.4,287,0
L51706,302.4,383,0
M19387,302.4,281,1
L51708,302.5,191,0
M19389,302.4,120,0
L51710,302.5,205,0
L51711,302.5,206,0
H33946,302.5,264,0
M19393,302.4,467,1
L51714,302.4,150,0
L51715,302.4,284,0
L51716,302.4,176,1
L51717,302.3,477,0
L51718,302.4,193,0
L51719,302.5,154,0
M19400,302.5,444,0
L51721,302.5,476,0
M19402,302.5,235,0
M19403,302.6,331,0
L51724,302.5,435,1
L51725,302.5,441,0
M19406,302.5,195,0
M19407,302.5,289,0
L51728,302.6,342,0
L51729,302.6,218,0
M19410,302.5,391,0
M19411,302.6,295,0
M19412,302.7,210,0
L51733,302.6,266,0
L51734,302.6,359,0
L51735,302.7,364,0
M19416,302.7,270,1
L51737,302.7,369,0
L51738,302.7,366,1
L51739,302.7,154,0
L51740,302.7,217,0
L51741,302.9,390,0
L51742,302.7,317,0
L51743,302.7,178,0
L51744,302.8,315,0
H33979,302.7,227,1
L51746,302.8,324,0
M19427,302.8,340,0
M19428,302.7,278,0
L51749,302.8,233,0
L51750,302.8,156,1
L51751,302.8,199,0
M19432,302.9,284,0
H33987,302.8,465,0
M19434,302.9,111,0
M19435,302.9,224,0
M19436,302.9,243,0
L51757,303,281,0
L51758,303,409,0
L51759,303,202,1
L51760,303,251,0
L51761,303,343,0
L51762,302.9,345,0
M19443,302.9,209,0
L51764,302.8,278,0
L51765,302.8,353,0
L51766,302.7,245,0
M19447,302.8,338,0
L51768,302.8,469,0
L51769,302.8,298,0
L51770,302.8,435,0
H34005,302.9,306,0
L51772,302.9,161,0
L51773,303,480,0
M19454,303,279,0
M19455,303,114,0
L51776,303,213,1
M19457,303,372,0
L51778,303.1,268,0
L51779,303.1,304,0
L51780,303,275,1
M19461,303,364,1
M19462,303,489,0
H34017,302.9,161,0
L51784,302.9,171,0
H34019,302.9,486,0
L51786,302.9,295,0
L51787,303,439,0
M19468,303,229,0
L51789,303,113,0
L51790,303.1,404,0
L51791,303,468,1
L51792,303,161,0
L51793,303.1,140,0
H34028,303,426,0
L51795,303,320,0
L51796,303.1,191,0
M19477,303.1,307,0
M19478,303,205,1
H34033,303.1,140,0
L51800,303.1,214,1
L51801,303,161,1
M19482,303,372,0
L51803,303,104,0
M19484,303,465,0
L51805,303,189,0
L51806,303,214,0
M19487,303,479,0
M19488,303,172,0
L51809,303,274,0
L51810,302.9,113,0
L51811,303,329,0
M19492,302.9,164,1
L51813,303,102,0
L51814,303,426,0
M19495,303,124,0
L51816,303,449,0
M19497,303.1,432,0
L51818,303.1,362,0
L51819,303.1,410,0
L51820,303.1,227,0
H34055,303.1,206,0
L51822,303.2,393,1
L51823,303.2,481,1
L51824,303.2,422,0
L51825,303.3,368,0
L51826,303.3,145,1
L51827,303.3,481,0
L51828,303.3,323,0
M19509,303.3,466,0
L51830,303.3,306,0
L51831,303.2,466,1
L51832,303.1,396,0
M19513,303.1,267,0
M19514,303.1,390,0
L51835,303.1,149,0
L51836,303.1,198,0
L51837,303.1,194,0
L51838,303.1,205,0
M19519,303.1,486,0
L51840,303.2,266,0
L51841,303.3,451,1
H34076,303.3,239,0
L51843,303.3,414,0
M19524,303.3,264,0
M19525,303.4,500,1
M19526,303.3,240,0
H34081,303.3,369,0
H34082,303.3,246,0
M19529,303.3,283,1
L51850,303.2,257,0
L51851,303.3,402,0
L51852,303.3,414,0
L51853,303.4,467,0
L51854,303.4,385,0
